bin,Elevation,spp,Abbrev,Y,Ytot,binsAway,distAway,distAway_sc,interpPatchy,spAbund,delta,era,mtn,set
44,3550,10,Mimog,0,1,24,1200,0.8342618284728008,0.6842105263157895,21,0.16941837092546722,C,SJ,SJ_C
45,3600,10,Mimog,0,0,25,1250,0.9012667334672697,0.6842105263157895,21,0.16941837092546722,C,SJ,SJ_C
46,3650,10,Mimog,0,0,26,1300,0.9682716384617387,0.6842105263157895,21,0.16941837092546722,C,SJ,SJ_C
47,3700,10,Mimog,0,0,27,1350,1.0352765434562077,0.6842105263157895,21,0.16941837092546722,C,SJ,SJ_C
48,3750,10,Mimog,0,0,28,1400,1.1022814484506767,0.6842105263157895,21,0.16941837092546722,C,SJ,SJ_C
1,1400,11,Mimon,0,0,8,400,-0.23781665143870231,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
2,1450,11,Mimon,0,192,7,350,-0.30482155643317127,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
3,1500,11,Mimon,0,130,6,300,-0.3718264614276402,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
4,1550,11,Mimon,0,1,5,250,-0.4388313664221092,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
5,1600,11,Mimon,0,0,4,200,-0.505836271416578,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
6,1650,11,Mimon,0,2,3,150,-0.572841176411047,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
7,1700,11,Mimon,0,239,2,100,-0.639846081405516,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
8,1750,11,Mimon,0,154,1,50,-0.7068509863999849,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
9,1800,11,Mimon,1,102,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
10,1850,11,Mimon,0,2,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
11,1900,11,Mimon,0,1,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
12,1950,11,Mimon,0,101,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
13,2000,11,Mimon,0,33,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
14,2050,11,Mimon,20,84,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
15,2100,11,Mimon,0,16,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
16,2150,11,Mimon,0,57,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
17,2200,11,Mimon,0,208,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
18,2250,11,Mimon,9,78,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
19,2300,11,Mimon,0,259,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
20,2350,11,Mimon,3,213,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
21,2400,11,Mimon,1,50,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
22,2450,11,Mimon,0,121,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
23,2500,11,Mimon,8,174,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
24,2550,11,Mimon,1,282,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
25,2600,11,Mimon,0,19,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
26,2650,11,Mimon,0,0,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
27,2700,11,Mimon,0,3,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
28,2750,11,Mimon,0,65,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
29,2800,11,Mimon,0,3,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
30,2850,11,Mimon,13,142,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
31,2900,11,Mimon,0,54,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
32,2950,11,Mimon,0,2,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
33,3000,11,Mimon,4,81,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
34,3050,11,Mimon,0,39,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
35,3100,11,Mimon,0,2,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
36,3150,11,Mimon,0,14,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
37,3200,11,Mimon,5,194,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
38,3250,11,Mimon,0,271,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
39,3300,11,Mimon,0,4,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
40,3350,11,Mimon,0,131,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
41,3400,11,Mimon,12,178,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
42,3450,11,Mimon,0,29,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
43,3500,11,Mimon,4,267,0,0,-0.7738558913944539,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
44,3550,11,Mimon,0,1,1,50,-0.7068509863999849,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
45,3600,11,Mimon,0,0,2,100,-0.639846081405516,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
46,3650,11,Mimon,0,0,3,150,-0.572841176411047,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
47,3700,11,Mimon,0,0,4,200,-0.505836271416578,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
48,3750,11,Mimon,0,0,5,250,-0.4388313664221092,0.6571428571428571,81,0.12320511244713042,C,SJ,SJ_C
1,1400,12,Mygap,0,0,23,1150,0.7672569234783319,0.65,83,0.2097831777700252,C,SJ,SJ_C
2,1450,12,Mygap,0,192,22,1100,0.7002520184838629,0.65,83,0.2097831777700252,C,SJ,SJ_C
3,1500,12,Mygap,0,130,21,1050,0.633247113489394,0.65,83,0.2097831777700252,C,SJ,SJ_C
4,1550,12,Mygap,0,1,20,1000,0.566242208494925,0.65,83,0.2097831777700252,C,SJ,SJ_C
5,1600,12,Mygap,0,0,19,950,0.4992373035004561,0.65,83,0.2097831777700252,C,SJ,SJ_C
6,1650,12,Mygap,0,2,18,900,0.4322323985059871,0.65,83,0.2097831777700252,C,SJ,SJ_C
7,1700,12,Mygap,0,239,17,850,0.3652274935115182,0.65,83,0.2097831777700252,C,SJ,SJ_C
8,1750,12,Mygap,0,154,16,800,0.29822258851704925,0.65,83,0.2097831777700252,C,SJ,SJ_C
9,1800,12,Mygap,0,102,15,750,0.2312176835225803,0.65,83,0.2097831777700252,C,SJ,SJ_C
10,1850,12,Mygap,0,2,14,700,0.16421277852811134,0.65,83,0.2097831777700252,C,SJ,SJ_C
11,1900,12,Mygap,0,1,13,650,0.0972078735336424,0.65,83,0.2097831777700252,C,SJ,SJ_C
12,1950,12,Mygap,0,101,12,600,0.030202968539173456,0.65,83,0.2097831777700252,C,SJ,SJ_C
13,2000,12,Mygap,0,33,11,550,-0.03680193645529549,0.65,83,0.2097831777700252,C,SJ,SJ_C
14,2050,12,Mygap,0,84,10,500,-0.10380684144976443,0.65,83,0.2097831777700252,C,SJ,SJ_C
15,2100,12,Mygap,0,16,9,450,-0.1708117464442334,0.65,83,0.2097831777700252,C,SJ,SJ_C
16,2150,12,Mygap,0,57,8,400,-0.23781665143870231,0.65,83,0.2097831777700252,C,SJ,SJ_C
17,2200,12,Mygap,0,208,7,350,-0.30482155643317127,0.65,83,0.2097831777700252,C,SJ,SJ_C
18,2250,12,Mygap,0,78,6,300,-0.3718264614276402,0.65,83,0.2097831777700252,C,SJ,SJ_C
19,2300,12,Mygap,0,259,5,250,-0.4388313664221092,0.65,83,0.2097831777700252,C,SJ,SJ_C
20,2350,12,Mygap,0,213,4,200,-0.505836271416578,0.65,83,0.2097831777700252,C,SJ,SJ_C
21,2400,12,Mygap,0,50,3,150,-0.572841176411047,0.65,83,0.2097831777700252,C,SJ,SJ_C
22,2450,12,Mygap,0,121,2,100,-0.639846081405516,0.65,83,0.2097831777700252,C,SJ,SJ_C
23,2500,12,Mygap,0,174,1,50,-0.7068509863999849,0.65,83,0.2097831777700252,C,SJ,SJ_C
24,2550,12,Mygap,5,282,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
25,2600,12,Mygap,0,19,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
26,2650,12,Mygap,0,0,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
27,2700,12,Mygap,0,3,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
28,2750,12,Mygap,6,65,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
29,2800,12,Mygap,0,3,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
30,2850,12,Mygap,0,142,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
31,2900,12,Mygap,0,54,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
32,2950,12,Mygap,0,2,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
33,3000,12,Mygap,26,81,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
34,3050,12,Mygap,4,39,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
35,3100,12,Mygap,0,2,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
36,3150,12,Mygap,0,14,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
37,3200,12,Mygap,25,194,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
38,3250,12,Mygap,0,271,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
39,3300,12,Mygap,0,4,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
40,3350,12,Mygap,0,131,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
41,3400,12,Mygap,0,178,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
42,3450,12,Mygap,5,29,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
43,3500,12,Mygap,12,267,0,0,-0.7738558913944539,0.65,83,0.2097831777700252,C,SJ,SJ_C
44,3550,12,Mygap,0,1,1,50,-0.7068509863999849,0.65,83,0.2097831777700252,C,SJ,SJ_C
45,3600,12,Mygap,0,0,2,100,-0.639846081405516,0.65,83,0.2097831777700252,C,SJ,SJ_C
46,3650,12,Mygap,0,0,3,150,-0.572841176411047,0.65,83,0.2097831777700252,C,SJ,SJ_C
47,3700,12,Mygap,0,0,4,200,-0.505836271416578,0.65,83,0.2097831777700252,C,SJ,SJ_C
48,3750,12,Mygap,0,0,5,250,-0.4388313664221092,0.65,83,0.2097831777700252,C,SJ,SJ_C
1,1400,13,Nealb,0,0,2,100,-0.639846081405516,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
2,1450,13,Nealb,0,192,1,50,-0.7068509863999849,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
3,1500,13,Nealb,1,130,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
4,1550,13,Nealb,0,1,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
5,1600,13,Nealb,0,0,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
6,1650,13,Nealb,0,2,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
7,1700,13,Nealb,0,239,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
8,1750,13,Nealb,7,154,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
9,1800,13,Nealb,2,102,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
10,1850,13,Nealb,0,2,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
11,1900,13,Nealb,0,1,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
12,1950,13,Nealb,5,101,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
13,2000,13,Nealb,5,33,0,0,-0.7738558913944539,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
14,2050,13,Nealb,0,84,1,50,-0.7068509863999849,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
15,2100,13,Nealb,0,16,2,100,-0.639846081405516,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
16,2150,13,Nealb,0,57,3,150,-0.572841176411047,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
17,2200,13,Nealb,0,208,4,200,-0.505836271416578,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
18,2250,13,Nealb,0,78,5,250,-0.4388313664221092,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
19,2300,13,Nealb,0,259,6,300,-0.3718264614276402,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
20,2350,13,Nealb,0,213,7,350,-0.30482155643317127,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
21,2400,13,Nealb,0,50,8,400,-0.23781665143870231,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
22,2450,13,Nealb,0,121,9,450,-0.1708117464442334,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
23,2500,13,Nealb,0,174,10,500,-0.10380684144976443,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
24,2550,13,Nealb,0,282,11,550,-0.03680193645529549,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
25,2600,13,Nealb,0,19,12,600,0.030202968539173456,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
26,2650,13,Nealb,0,0,13,650,0.0972078735336424,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
27,2700,13,Nealb,0,3,14,700,0.16421277852811134,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
28,2750,13,Nealb,0,65,15,750,0.2312176835225803,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
29,2800,13,Nealb,0,3,16,800,0.29822258851704925,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
30,2850,13,Nealb,0,142,17,850,0.3652274935115182,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
31,2900,13,Nealb,0,54,18,900,0.4322323985059871,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
32,2950,13,Nealb,0,2,19,950,0.4992373035004561,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
33,3000,13,Nealb,0,81,20,1000,0.566242208494925,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
34,3050,13,Nealb,0,39,21,1050,0.633247113489394,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
35,3100,13,Nealb,0,2,22,1100,0.7002520184838629,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
36,3150,13,Nealb,0,14,23,1150,0.7672569234783319,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
37,3200,13,Nealb,0,194,24,1200,0.8342618284728008,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
38,3250,13,Nealb,0,271,25,1250,0.9012667334672697,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
39,3300,13,Nealb,0,4,26,1300,0.9682716384617387,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
40,3350,13,Nealb,0,131,27,1350,1.0352765434562077,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
41,3400,13,Nealb,0,178,28,1400,1.1022814484506767,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
42,3450,13,Nealb,0,29,29,1450,1.1692863534451454,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
43,3500,13,Nealb,0,267,30,1500,1.2362912584396144,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
44,3550,13,Nealb,0,1,31,1550,1.3032961634340834,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
45,3600,13,Nealb,0,0,32,1600,1.3703010684285524,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
46,3650,13,Nealb,0,0,33,1650,1.4373059734230214,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
47,3700,13,Nealb,0,0,34,1700,1.5043108784174903,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
48,3750,13,Nealb,0,0,35,1750,1.571315783411959,0.5454545454545454,20,0.2827196475075403,C,SJ,SJ_C
1,1400,14,Nemex,0,0,6,300,-0.3718264614276402,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
2,1450,14,Nemex,0,192,5,250,-0.4388313664221092,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
3,1500,14,Nemex,0,130,4,200,-0.505836271416578,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
4,1550,14,Nemex,0,1,3,150,-0.572841176411047,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
5,1600,14,Nemex,0,0,2,100,-0.639846081405516,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
6,1650,14,Nemex,0,2,1,50,-0.7068509863999849,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
7,1700,14,Nemex,6,239,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
8,1750,14,Nemex,31,154,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
9,1800,14,Nemex,0,102,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
10,1850,14,Nemex,0,2,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
11,1900,14,Nemex,0,1,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
12,1950,14,Nemex,19,101,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
13,2000,14,Nemex,1,33,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
14,2050,14,Nemex,0,84,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
15,2100,14,Nemex,0,16,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
16,2150,14,Nemex,1,57,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
17,2200,14,Nemex,4,208,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
18,2250,14,Nemex,0,78,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
19,2300,14,Nemex,0,259,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
20,2350,14,Nemex,0,213,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
21,2400,14,Nemex,0,50,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
22,2450,14,Nemex,2,121,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
23,2500,14,Nemex,0,174,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
24,2550,14,Nemex,2,282,0,0,-0.7738558913944539,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
25,2600,14,Nemex,0,19,1,50,-0.7068509863999849,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
26,2650,14,Nemex,0,0,2,100,-0.639846081405516,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
27,2700,14,Nemex,0,3,3,150,-0.572841176411047,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
28,2750,14,Nemex,0,65,4,200,-0.505836271416578,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
29,2800,14,Nemex,0,3,5,250,-0.4388313664221092,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
30,2850,14,Nemex,0,142,6,300,-0.3718264614276402,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
31,2900,14,Nemex,0,54,7,350,-0.30482155643317127,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
32,2950,14,Nemex,0,2,8,400,-0.23781665143870231,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
33,3000,14,Nemex,0,81,9,450,-0.1708117464442334,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
34,3050,14,Nemex,0,39,10,500,-0.10380684144976443,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
35,3100,14,Nemex,0,2,11,550,-0.03680193645529549,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
36,3150,14,Nemex,0,14,12,600,0.030202968539173456,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
37,3200,14,Nemex,0,194,13,650,0.0972078735336424,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
38,3250,14,Nemex,0,271,14,700,0.16421277852811134,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
39,3300,14,Nemex,0,4,15,750,0.2312176835225803,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
40,3350,14,Nemex,0,131,16,800,0.29822258851704925,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
41,3400,14,Nemex,0,178,17,850,0.3652274935115182,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
42,3450,14,Nemex,0,29,18,900,0.4322323985059871,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
43,3500,14,Nemex,0,267,19,950,0.4992373035004561,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
44,3550,14,Nemex,0,1,20,1000,0.566242208494925,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
45,3600,14,Nemex,0,0,21,1050,0.633247113489394,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
46,3650,14,Nemex,0,0,22,1100,0.7002520184838629,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
47,3700,14,Nemex,0,0,23,1150,0.7672569234783319,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
48,3750,14,Nemex,0,0,24,1200,0.8342618284728008,0.5555555555555556,66,0.2872105293192125,C,SJ,SJ_C
1,1400,15,Peflavu,0,0,2,100,-0.639846081405516,0.5,6,0.21963280535356566,C,SJ,SJ_C
2,1450,15,Peflavu,0,192,1,50,-0.7068509863999849,0.5,6,0.21963280535356566,C,SJ,SJ_C
3,1500,15,Peflavu,4,130,0,0,-0.7738558913944539,0.5,6,0.21963280535356566,C,SJ,SJ_C
4,1550,15,Peflavu,0,1,0,0,-0.7738558913944539,0.5,6,0.21963280535356566,C,SJ,SJ_C
5,1600,15,Peflavu,0,0,0,0,-0.7738558913944539,0.5,6,0.21963280535356566,C,SJ,SJ_C
6,1650,15,Peflavu,1,2,0,0,-0.7738558913944539,0.5,6,0.21963280535356566,C,SJ,SJ_C
7,1700,15,Peflavu,0,239,0,0,-0.7738558913944539,0.5,6,0.21963280535356566,C,SJ,SJ_C
8,1750,15,Peflavu,1,154,0,0,-0.7738558913944539,0.5,6,0.21963280535356566,C,SJ,SJ_C
9,1800,15,Peflavu,0,102,1,50,-0.7068509863999849,0.5,6,0.21963280535356566,C,SJ,SJ_C
10,1850,15,Peflavu,0,2,2,100,-0.639846081405516,0.5,6,0.21963280535356566,C,SJ,SJ_C
11,1900,15,Peflavu,0,1,3,150,-0.572841176411047,0.5,6,0.21963280535356566,C,SJ,SJ_C
12,1950,15,Peflavu,0,101,4,200,-0.505836271416578,0.5,6,0.21963280535356566,C,SJ,SJ_C
13,2000,15,Peflavu,0,33,5,250,-0.4388313664221092,0.5,6,0.21963280535356566,C,SJ,SJ_C
14,2050,15,Peflavu,0,84,6,300,-0.3718264614276402,0.5,6,0.21963280535356566,C,SJ,SJ_C
15,2100,15,Peflavu,0,16,7,350,-0.30482155643317127,0.5,6,0.21963280535356566,C,SJ,SJ_C
16,2150,15,Peflavu,0,57,8,400,-0.23781665143870231,0.5,6,0.21963280535356566,C,SJ,SJ_C
17,2200,15,Peflavu,0,208,9,450,-0.1708117464442334,0.5,6,0.21963280535356566,C,SJ,SJ_C
18,2250,15,Peflavu,0,78,10,500,-0.10380684144976443,0.5,6,0.21963280535356566,C,SJ,SJ_C
19,2300,15,Peflavu,0,259,11,550,-0.03680193645529549,0.5,6,0.21963280535356566,C,SJ,SJ_C
20,2350,15,Peflavu,0,213,12,600,0.030202968539173456,0.5,6,0.21963280535356566,C,SJ,SJ_C
21,2400,15,Peflavu,0,50,13,650,0.0972078735336424,0.5,6,0.21963280535356566,C,SJ,SJ_C
22,2450,15,Peflavu,0,121,14,700,0.16421277852811134,0.5,6,0.21963280535356566,C,SJ,SJ_C
23,2500,15,Peflavu,0,174,15,750,0.2312176835225803,0.5,6,0.21963280535356566,C,SJ,SJ_C
24,2550,15,Peflavu,0,282,16,800,0.29822258851704925,0.5,6,0.21963280535356566,C,SJ,SJ_C
25,2600,15,Peflavu,0,19,17,850,0.3652274935115182,0.5,6,0.21963280535356566,C,SJ,SJ_C
26,2650,15,Peflavu,0,0,18,900,0.4322323985059871,0.5,6,0.21963280535356566,C,SJ,SJ_C
27,2700,15,Peflavu,0,3,19,950,0.4992373035004561,0.5,6,0.21963280535356566,C,SJ,SJ_C
28,2750,15,Peflavu,0,65,20,1000,0.566242208494925,0.5,6,0.21963280535356566,C,SJ,SJ_C
29,2800,15,Peflavu,0,3,21,1050,0.633247113489394,0.5,6,0.21963280535356566,C,SJ,SJ_C
30,2850,15,Peflavu,0,142,22,1100,0.7002520184838629,0.5,6,0.21963280535356566,C,SJ,SJ_C
31,2900,15,Peflavu,0,54,23,1150,0.7672569234783319,0.5,6,0.21963280535356566,C,SJ,SJ_C
32,2950,15,Peflavu,0,2,24,1200,0.8342618284728008,0.5,6,0.21963280535356566,C,SJ,SJ_C
33,3000,15,Peflavu,0,81,25,1250,0.9012667334672697,0.5,6,0.21963280535356566,C,SJ,SJ_C
34,3050,15,Peflavu,0,39,26,1300,0.9682716384617387,0.5,6,0.21963280535356566,C,SJ,SJ_C
