bin,Elevation,spp,Abbrev,Y,Ytot,binsAway,distAway,distAway_sc,interpPatchy,spAbund,delta,era,mtn,set
38,3250,5,Tahud,0,0,0,0,-0.819630107354836,0.8,5,0.2366614650395876,H,SJ,SJ_H
39,3300,5,Tahud,1,1,0,0,-0.819630107354836,0.8,5,0.2366614650395876,H,SJ,SJ_H
40,3350,5,Tahud,0,7,1,50,-0.7514746089008457,0.8,5,0.2366614650395876,H,SJ,SJ_H
41,3400,5,Tahud,0,4,2,100,-0.6833191104468556,0.8,5,0.2366614650395876,H,SJ,SJ_H
42,3450,5,Tahud,0,0,3,150,-0.6151636119928653,0.8,5,0.2366614650395876,H,SJ,SJ_H
43,3500,5,Tahud,0,0,4,200,-0.547008113538875,0.8,5,0.2366614650395876,H,SJ,SJ_H
44,3550,5,Tahud,0,0,5,250,-0.47885261508488475,0.8,5,0.2366614650395876,H,SJ,SJ_H
45,3600,5,Tahud,0,0,6,300,-0.41069711663089453,0.8,5,0.2366614650395876,H,SJ,SJ_H
46,3650,5,Tahud,0,11,7,350,-0.34254161817690426,0.8,5,0.2366614650395876,H,SJ,SJ_H
47,3700,5,Tahud,0,0,8,400,-0.27438611972291405,0.8,5,0.2366614650395876,H,SJ,SJ_H
48,3750,5,Tahud,0,0,9,450,-0.20623062126892377,0.8,5,0.2366614650395876,H,SJ,SJ_H
1,1400,6,Amleu,7,39,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
2,1450,6,Amleu,1,18,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
3,1500,6,Amleu,0,11,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
4,1550,6,Amleu,0,7,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
5,1600,6,Amleu,3,45,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
6,1650,6,Amleu,0,0,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
7,1700,6,Amleu,1,11,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
8,1750,6,Amleu,0,2,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
9,1800,6,Amleu,0,32,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
10,1850,6,Amleu,0,44,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
11,1900,6,Amleu,0,8,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
12,1950,6,Amleu,0,24,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
13,2000,6,Amleu,0,6,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
14,2050,6,Amleu,0,78,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
15,2100,6,Amleu,1,365,0,0,-0.819630107354836,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
16,2150,6,Amleu,0,18,1,50,-0.7514746089008457,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
17,2200,6,Amleu,0,23,2,100,-0.6833191104468556,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
18,2250,6,Amleu,0,44,3,150,-0.6151636119928653,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
19,2300,6,Amleu,0,191,4,200,-0.547008113538875,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
20,2350,6,Amleu,0,15,5,250,-0.47885261508488475,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
21,2400,6,Amleu,0,33,6,300,-0.41069711663089453,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
22,2450,6,Amleu,0,19,7,350,-0.34254161817690426,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
23,2500,6,Amleu,0,23,8,400,-0.27438611972291405,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
24,2550,6,Amleu,0,38,9,450,-0.20623062126892377,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
25,2600,6,Amleu,0,0,10,500,-0.13807512281493353,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
26,2650,6,Amleu,0,12,11,550,-0.06991962436094327,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
27,2700,6,Amleu,0,3,12,600,-0.0017641259069530273,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
28,2750,6,Amleu,0,1,13,650,0.06639137254703723,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
29,2800,6,Amleu,0,113,14,700,0.13454687100102747,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
30,2850,6,Amleu,0,24,15,750,0.2027023694550177,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
31,2900,6,Amleu,0,0,16,800,0.27085786790900795,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
32,2950,6,Amleu,0,1,17,850,0.3390133663629982,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
33,3000,6,Amleu,0,8,18,900,0.40716886481698844,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
34,3050,6,Amleu,0,1,19,950,0.4753243632709787,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
35,3100,6,Amleu,0,11,20,1000,0.543479861724969,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
36,3150,6,Amleu,0,0,21,1050,0.6116353601789593,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
37,3200,6,Amleu,0,0,22,1100,0.6797908586329494,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
38,3250,6,Amleu,0,0,23,1150,0.7479463570869397,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
39,3300,6,Amleu,0,1,24,1200,0.81610185554093,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
40,3350,6,Amleu,0,7,25,1250,0.8842573539949202,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
41,3400,6,Amleu,0,4,26,1300,0.9524128524489105,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
42,3450,6,Amleu,0,0,27,1350,1.0205683509029007,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
43,3500,6,Amleu,0,0,28,1400,1.088723849356891,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
44,3550,6,Amleu,0,0,29,1450,1.1568793478108812,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
45,3600,6,Amleu,0,0,30,1500,1.2250348462648715,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
46,3650,6,Amleu,0,11,31,1550,1.2931903447188617,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
47,3700,6,Amleu,0,0,32,1600,1.361345843172852,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
48,3750,6,Amleu,0,0,33,1650,1.4295013416268423,0.6666666666666666,13,0.2366614650395876,H,SJ,SJ_H
1,1400,7,Calat,0,39,11,550,-0.06991962436094327,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
2,1450,7,Calat,0,18,10,500,-0.13807512281493353,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
3,1500,7,Calat,0,11,9,450,-0.20623062126892377,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
4,1550,7,Calat,0,7,8,400,-0.27438611972291405,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
5,1600,7,Calat,0,45,7,350,-0.34254161817690426,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
6,1650,7,Calat,0,0,6,300,-0.41069711663089453,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
7,1700,7,Calat,0,11,5,250,-0.47885261508488475,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
8,1750,7,Calat,0,2,4,200,-0.547008113538875,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
9,1800,7,Calat,0,32,3,150,-0.6151636119928653,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
10,1850,7,Calat,0,44,2,100,-0.6833191104468556,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
11,1900,7,Calat,0,8,1,50,-0.7514746089008457,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
12,1950,7,Calat,2,24,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
13,2000,7,Calat,0,6,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
14,2050,7,Calat,6,78,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
15,2100,7,Calat,5,365,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
16,2150,7,Calat,2,18,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
17,2200,7,Calat,0,23,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
18,2250,7,Calat,1,44,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
19,2300,7,Calat,3,191,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
20,2350,7,Calat,1,15,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
21,2400,7,Calat,1,33,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
22,2450,7,Calat,0,19,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
23,2500,7,Calat,1,23,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
24,2550,7,Calat,2,38,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
25,2600,7,Calat,0,0,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
26,2650,7,Calat,0,12,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
27,2700,7,Calat,1,3,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
28,2750,7,Calat,0,1,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
29,2800,7,Calat,7,113,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
30,2850,7,Calat,0,24,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
31,2900,7,Calat,0,0,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
32,2950,7,Calat,0,1,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
33,3000,7,Calat,1,8,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
34,3050,7,Calat,0,1,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
35,3100,7,Calat,1,11,0,0,-0.819630107354836,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
36,3150,7,Calat,0,0,1,50,-0.7514746089008457,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
37,3200,7,Calat,0,0,2,100,-0.6833191104468556,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
38,3250,7,Calat,0,0,3,150,-0.6151636119928653,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
39,3300,7,Calat,0,1,4,200,-0.547008113538875,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
40,3350,7,Calat,0,7,5,250,-0.47885261508488475,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
41,3400,7,Calat,0,4,6,300,-0.41069711663089453,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
42,3450,7,Calat,0,0,7,350,-0.34254161817690426,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
43,3500,7,Calat,0,0,8,400,-0.27438611972291405,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
44,3550,7,Calat,0,0,9,450,-0.20623062126892377,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
45,3600,7,Calat,0,0,10,500,-0.13807512281493353,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
46,3650,7,Calat,0,11,11,550,-0.06991962436094327,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
47,3700,7,Calat,0,0,12,600,-0.0017641259069530273,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
48,3750,7,Calat,0,0,13,650,0.06639137254703723,0.4166666666666667,34,0.17018408159589568,H,SJ,SJ_H
1,1400,8,Diord,0,39,1,50,-0.7514746089008457,0.5,6,0.21963280535356566,H,SJ,SJ_H
2,1450,8,Diord,4,18,0,0,-0.819630107354836,0.5,6,0.21963280535356566,H,SJ,SJ_H
3,1500,8,Diord,0,11,0,0,-0.819630107354836,0.5,6,0.21963280535356566,H,SJ,SJ_H
4,1550,8,Diord,0,7,0,0,-0.819630107354836,0.5,6,0.21963280535356566,H,SJ,SJ_H
5,1600,8,Diord,2,45,0,0,-0.819630107354836,0.5,6,0.21963280535356566,H,SJ,SJ_H
6,1650,8,Diord,0,0,1,50,-0.7514746089008457,0.5,6,0.21963280535356566,H,SJ,SJ_H
7,1700,8,Diord,0,11,2,100,-0.6833191104468556,0.5,6,0.21963280535356566,H,SJ,SJ_H
8,1750,8,Diord,0,2,3,150,-0.6151636119928653,0.5,6,0.21963280535356566,H,SJ,SJ_H
9,1800,8,Diord,0,32,4,200,-0.547008113538875,0.5,6,0.21963280535356566,H,SJ,SJ_H
10,1850,8,Diord,0,44,5,250,-0.47885261508488475,0.5,6,0.21963280535356566,H,SJ,SJ_H
11,1900,8,Diord,0,8,6,300,-0.41069711663089453,0.5,6,0.21963280535356566,H,SJ,SJ_H
12,1950,8,Diord,0,24,7,350,-0.34254161817690426,0.5,6,0.21963280535356566,H,SJ,SJ_H
13,2000,8,Diord,0,6,8,400,-0.27438611972291405,0.5,6,0.21963280535356566,H,SJ,SJ_H
14,2050,8,Diord,0,78,9,450,-0.20623062126892377,0.5,6,0.21963280535356566,H,SJ,SJ_H
15,2100,8,Diord,0,365,10,500,-0.13807512281493353,0.5,6,0.21963280535356566,H,SJ,SJ_H
16,2150,8,Diord,0,18,11,550,-0.06991962436094327,0.5,6,0.21963280535356566,H,SJ,SJ_H
17,2200,8,Diord,0,23,12,600,-0.0017641259069530273,0.5,6,0.21963280535356566,H,SJ,SJ_H
18,2250,8,Diord,0,44,13,650,0.06639137254703723,0.5,6,0.21963280535356566,H,SJ,SJ_H
19,2300,8,Diord,0,191,14,700,0.13454687100102747,0.5,6,0.21963280535356566,H,SJ,SJ_H
20,2350,8,Diord,0,15,15,750,0.2027023694550177,0.5,6,0.21963280535356566,H,SJ,SJ_H
21,2400,8,Diord,0,33,16,800,0.27085786790900795,0.5,6,0.21963280535356566,H,SJ,SJ_H
22,2450,8,Diord,0,19,17,850,0.3390133663629982,0.5,6,0.21963280535356566,H,SJ,SJ_H
23,2500,8,Diord,0,23,18,900,0.40716886481698844,0.5,6,0.21963280535356566,H,SJ,SJ_H
24,2550,8,Diord,0,38,19,950,0.4753243632709787,0.5,6,0.21963280535356566,H,SJ,SJ_H
25,2600,8,Diord,0,0,20,1000,0.543479861724969,0.5,6,0.21963280535356566,H,SJ,SJ_H
26,2650,8,Diord,0,12,21,1050,0.6116353601789593,0.5,6,0.21963280535356566,H,SJ,SJ_H
27,2700,8,Diord,0,3,22,1100,0.6797908586329494,0.5,6,0.21963280535356566,H,SJ,SJ_H
28,2750,8,Diord,0,1,23,1150,0.7479463570869397,0.5,6,0.21963280535356566,H,SJ,SJ_H
29,2800,8,Diord,0,113,24,1200,0.81610185554093,0.5,6,0.21963280535356566,H,SJ,SJ_H
30,2850,8,Diord,0,24,25,1250,0.8842573539949202,0.5,6,0.21963280535356566,H,SJ,SJ_H
31,2900,8,Diord,0,0,26,1300,0.9524128524489105,0.5,6,0.21963280535356566,H,SJ,SJ_H
32,2950,8,Diord,0,1,27,1350,1.0205683509029007,0.5,6,0.21963280535356566,H,SJ,SJ_H
33,3000,8,Diord,0,8,28,1400,1.088723849356891,0.5,6,0.21963280535356566,H,SJ,SJ_H
34,3050,8,Diord,0,1,29,1450,1.1568793478108812,0.5,6,0.21963280535356566,H,SJ,SJ_H
35,3100,8,Diord,0,11,30,1500,1.2250348462648715,0.5,6,0.21963280535356566,H,SJ,SJ_H
36,3150,8,Diord,0,0,31,1550,1.2931903447188617,0.5,6,0.21963280535356566,H,SJ,SJ_H
37,3200,8,Diord,0,0,32,1600,1.361345843172852,0.5,6,0.21963280535356566,H,SJ,SJ_H
38,3250,8,Diord,0,0,33,1650,1.4295013416268423,0.5,6,0.21963280535356566,H,SJ,SJ_H
39,3300,8,Diord,0,1,34,1700,1.4976568400808323,0.5,6,0.21963280535356566,H,SJ,SJ_H
40,3350,8,Diord,0,7,35,1750,1.5658123385348226,0.5,6,0.21963280535356566,H,SJ,SJ_H
41,3400,8,Diord,0,4,36,1800,1.6339678369888129,0.5,6,0.21963280535356566,H,SJ,SJ_H
42,3450,8,Diord,0,0,37,1850,1.7021233354428031,0.5,6,0.21963280535356566,H,SJ,SJ_H
43,3500,8,Diord,0,0,38,1900,1.7702788338967934,0.5,6,0.21963280535356566,H,SJ,SJ_H
44,3550,8,Diord,0,0,39,1950,1.8384343323507837,0.5,6,0.21963280535356566,H,SJ,SJ_H
45,3600,8,Diord,0,0,40,2000,1.906589830804774,0.5,6,0.21963280535356566,H,SJ,SJ_H
46,3650,8,Diord,0,11,41,2050,1.9747453292587642,0.5,6,0.21963280535356566,H,SJ,SJ_H
47,3700,8,Diord,0,0,42,2100,2.0429008277127543,0.5,6,0.21963280535356566,H,SJ,SJ_H
48,3750,8,Diord,0,0,43,2150,2.1110563261667448,0.5,6,0.21963280535356566,H,SJ,SJ_H
1,1400,9,Milon,0,39,13,650,0.06639137254703723,0.5625,59,0.18386735507114785,H,SJ,SJ_H
2,1450,9,Milon,0,18,12,600,-0.0017641259069530273,0.5625,59,0.18386735507114785,H,SJ,SJ_H
3,1500,9,Milon,0,11,11,550,-0.06991962436094327,0.5625,59,0.18386735507114785,H,SJ,SJ_H
4,1550,9,Milon,0,7,10,500,-0.13807512281493353,0.5625,59,0.18386735507114785,H,SJ,SJ_H
5,1600,9,Milon,0,45,9,450,-0.20623062126892377,0.5625,59,0.18386735507114785,H,SJ,SJ_H
6,1650,9,Milon,0,0,8,400,-0.27438611972291405,0.5625,59,0.18386735507114785,H,SJ,SJ_H
7,1700,9,Milon,0,11,7,350,-0.34254161817690426,0.5625,59,0.18386735507114785,H,SJ,SJ_H
8,1750,9,Milon,0,2,6,300,-0.41069711663089453,0.5625,59,0.18386735507114785,H,SJ,SJ_H
9,1800,9,Milon,0,32,5,250,-0.47885261508488475,0.5625,59,0.18386735507114785,H,SJ,SJ_H
10,1850,9,Milon,0,44,4,200,-0.547008113538875,0.5625,59,0.18386735507114785,H,SJ,SJ_H
11,1900,9,Milon,0,8,3,150,-0.6151636119928653,0.5625,59,0.18386735507114785,H,SJ,SJ_H
12,1950,9,Milon,0,24,2,100,-0.6833191104468556,0.5625,59,0.18386735507114785,H,SJ,SJ_H
13,2000,9,Milon,0,6,1,50,-0.7514746089008457,0.5625,59,0.18386735507114785,H,SJ,SJ_H
14,2050,9,Milon,5,78,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
15,2100,9,Milon,15,365,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
16,2150,9,Milon,0,18,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
17,2200,9,Milon,1,23,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
18,2250,9,Milon,0,44,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
19,2300,9,Milon,25,191,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
20,2350,9,Milon,0,15,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
21,2400,9,Milon,0,33,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
22,2450,9,Milon,0,19,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
23,2500,9,Milon,2,23,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
24,2550,9,Milon,0,38,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
25,2600,9,Milon,0,0,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
26,2650,9,Milon,1,12,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
27,2700,9,Milon,0,3,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
28,2750,9,Milon,0,1,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
29,2800,9,Milon,10,113,0,0,-0.819630107354836,0.5625,59,0.18386735507114785,H,SJ,SJ_H
30,2850,9,Milon,0,24,1,50,-0.7514746089008457,0.5625,59,0.18386735507114785,H,SJ,SJ_H
31,2900,9,Milon,0,0,2,100,-0.6833191104468556,0.5625,59,0.18386735507114785,H,SJ,SJ_H
32,2950,9,Milon,0,1,3,150,-0.6151636119928653,0.5625,59,0.18386735507114785,H,SJ,SJ_H
33,3000,9,Milon,0,8,4,200,-0.547008113538875,0.5625,59,0.18386735507114785,H,SJ,SJ_H
34,3050,9,Milon,0,1,5,250,-0.47885261508488475,0.5625,59,0.18386735507114785,H,SJ,SJ_H
35,3100,9,Milon,0,11,6,300,-0.41069711663089453,0.5625,59,0.18386735507114785,H,SJ,SJ_H
36,3150,9,Milon,0,0,7,350,-0.34254161817690426,0.5625,59,0.18386735507114785,H,SJ,SJ_H
37,3200,9,Milon,0,0,8,400,-0.27438611972291405,0.5625,59,0.18386735507114785,H,SJ,SJ_H
38,3250,9,Milon,0,0,9,450,-0.20623062126892377,0.5625,59,0.18386735507114785,H,SJ,SJ_H
39,3300,9,Milon,0,1,10,500,-0.13807512281493353,0.5625,59,0.18386735507114785,H,SJ,SJ_H
40,3350,9,Milon,0,7,11,550,-0.06991962436094327,0.5625,59,0.18386735507114785,H,SJ,SJ_H
41,3400,9,Milon,0,4,12,600,-0.0017641259069530273,0.5625,59,0.18386735507114785,H,SJ,SJ_H
42,3450,9,Milon,0,0,13,650,0.06639137254703723,0.5625,59,0.18386735507114785,H,SJ,SJ_H
43,3500,9,Milon,0,0,14,700,0.13454687100102747,0.5625,59,0.18386735507114785,H,SJ,SJ_H
44,3550,9,Milon,0,0,15,750,0.2027023694550177,0.5625,59,0.18386735507114785,H,SJ,SJ_H
45,3600,9,Milon,0,0,16,800,0.27085786790900795,0.5625,59,0.18386735507114785,H,SJ,SJ_H
46,3650,9,Milon,0,11,17,850,0.3390133663629982,0.5625,59,0.18386735507114785,H,SJ,SJ_H
47,3700,9,Milon,0,0,18,900,0.40716886481698844,0.5625,59,0.18386735507114785,H,SJ,SJ_H
48,3750,9,Milon,0,0,19,950,0.4753243632709787,0.5625,59,0.18386735507114785,H,SJ,SJ_H
1,1400,10,Mimog,0,39,14,700,0.13454687100102747,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
2,1450,10,Mimog,0,18,13,650,0.06639137254703723,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
3,1500,10,Mimog,0,11,12,600,-0.0017641259069530273,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
4,1550,10,Mimog,0,7,11,550,-0.06991962436094327,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
5,1600,10,Mimog,0,45,10,500,-0.13807512281493353,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
6,1650,10,Mimog,0,0,9,450,-0.20623062126892377,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
7,1700,10,Mimog,0,11,8,400,-0.27438611972291405,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
8,1750,10,Mimog,0,2,7,350,-0.34254161817690426,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
9,1800,10,Mimog,0,32,6,300,-0.41069711663089453,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
10,1850,10,Mimog,0,44,5,250,-0.47885261508488475,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
11,1900,10,Mimog,0,8,4,200,-0.547008113538875,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
12,1950,10,Mimog,0,24,3,150,-0.6151636119928653,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
13,2000,10,Mimog,0,6,2,100,-0.6833191104468556,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
14,2050,10,Mimog,0,78,1,50,-0.7514746089008457,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
15,2100,10,Mimog,5,365,0,0,-0.819630107354836,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
16,2150,10,Mimog,0,18,0,0,-0.819630107354836,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
17,2200,10,Mimog,0,23,0,0,-0.819630107354836,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
18,2250,10,Mimog,7,44,0,0,-0.819630107354836,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
19,2300,10,Mimog,9,191,0,0,-0.819630107354836,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
20,2350,10,Mimog,0,15,0,0,-0.819630107354836,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
21,2400,10,Mimog,4,33,0,0,-0.819630107354836,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
22,2450,10,Mimog,0,19,1,50,-0.7514746089008457,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
23,2500,10,Mimog,0,23,2,100,-0.6833191104468556,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
24,2550,10,Mimog,0,38,3,150,-0.6151636119928653,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
25,2600,10,Mimog,0,0,4,200,-0.547008113538875,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
26,2650,10,Mimog,0,12,5,250,-0.47885261508488475,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
27,2700,10,Mimog,0,3,6,300,-0.41069711663089453,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
28,2750,10,Mimog,0,1,7,350,-0.34254161817690426,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
29,2800,10,Mimog,0,113,8,400,-0.27438611972291405,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
30,2850,10,Mimog,0,24,9,450,-0.20623062126892377,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
31,2900,10,Mimog,0,0,10,500,-0.13807512281493353,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
32,2950,10,Mimog,0,1,11,550,-0.06991962436094327,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
33,3000,10,Mimog,0,8,12,600,-0.0017641259069530273,0.42857142857142855,25,0.16941837092546722,H,SJ,SJ_H
